tweet,lemmatized_tweet,label
اله مسلي ال معمر اعلامي شق طريقه بنجاح عبر التحاد السعودي ونادي النصر وانت اعلامي مطرود الصحف والبرامج الرياضيه وآخرها الدوري وليد وظيفتك الانبطاح لهلال وتمجيده علي حساب فريقك,"['اله', 'مسلي', 'ال', 'معمر', 'اعلامي', 'شق', 'طريقه', 'بنجاح', 'عبر', 'التحاد', 'السعودي', 'ونادي', 'النصر', 'وانت', 'اعلامي', 'مطرود', 'الصحف', 'والبرامج', 'الرياضيه', 'وآخرها', 'الدوري', 'وليد', 'وظيفتك', 'الانبطاح', 'لهلال', 'وتمجيده', 'علي', 'حساب', 'فريقك']",not
الرايس مسلي آل معمر المنافسه علي الدوري شرسه واتوقع انها ستستمر حتي آخر لحظه عمر المسابقه,"['الرايس', 'مسلي', 'آل', 'معمر', 'المنافسه', 'علي', 'الدوري', 'شرسه', 'واتوقع', 'انها', 'ستستمر', 'حتي', 'آخر', 'لحظه', 'عمر', 'المسابقه']",not
عقوبات ايه ياسطي اللي بتتكلم عليها عقوبات ايه انتوا مقسمين الرشاوي السبوبه سوا مخططين اتجاه الدوري سوا بتكدبوا سوا بتشعلوا الفتنه سوا وسايبين كلابكم الاعلام يشتم سوا وجاي تقولي عقوبات خليك فاسد محترم زي مانت بدل ماتهزا نفسك تاني اتحاد العار ومجاهد الحمار مسخره,"['عقوبات', 'ايه', 'ياسطي', 'اللي', 'بتتكلم', 'عليها', 'عقوبات', 'ايه', 'انتوا', 'مقسمين', 'الرشاوي', 'السبوبه', 'سوا', 'مخططين', 'اتجاه', 'الدوري', 'سوا', 'بتكدبوا', 'سوا', 'بتشعلوا', 'الفتنه', 'سوا', 'وسايبين', 'كلابكم', 'الاعلام', 'يشتم', 'سوا', 'وجاي', 'تقولي', 'عقوبات', 'خليك', 'فاسد', 'محترم', 'زي', 'مانت', 'بدل', 'ماتهزا', 'نفسك', 'تاني', 'اتحاد', 'العار', 'ومجاهد', 'الحمار', 'مسخره']",hate
وجود الجمهور حقـير يجيب العار,"['وجود', 'الجمهور', 'حقـير', 'يجيب', 'العار']",hate
مطلع تغريداتي للنصر اساس يستفز ويعرفون متابعيني زمان وانا احترم نادي النصر الشباب وعادي الاحيان اطقطق عليهم اسيي يحسبه انه يستنقصني يدور بحسابي انت حدد لازم اسيي علشان اكون اتحاديه اسيي علشان التفاعل,"['مطلع', 'تغريداتي', 'للنصر', 'اساس', 'يستفز', 'ويعرفون', 'متابعيني', 'زمان', 'وانا', 'احترم', 'نادي', 'النصر', 'الشباب', 'وعادي', 'الاحيان', 'اطقطق', 'عليهم', 'اسيي', 'يحسبه', 'انه', 'يستنقصني', 'يدور', 'بحسابي', 'انت', 'حدد', 'لازم', 'اسيي', 'علشان', 'اكون', 'اتحاديه', 'اسيي', 'علشان', 'التفاعل']",hate
سعد الحارثي كنت قريب ان اصبح المدير التنفيذي نادي آخر الحظات قال الرايس نرغب وتوقفت المفاوضات,"['سعد', 'الحارثي', 'كنت', 'قريب', 'ان', 'اصبح', 'المدير', 'التنفيذي', 'نادي', 'آخر', 'الحظات', 'قال', 'الرايس', 'نرغب', 'وتوقفت', 'المفاوضات']",not
اول يوم حمار ولايوم ثقيت بيه لان اعرف مكانيته دوري هندي واكبر اجرام يدرب نادي اوربي,"['اول', 'يوم', 'حمار', 'ولايوم', 'ثقيت', 'بيه', 'لان', 'اعرف', 'مكانيته', 'دوري', 'هندي', 'واكبر', 'اجرام', 'يدرب', 'نادي', 'اوربي']",hate
فقراوي يعرفون يلعبون الضغط خيبوا الآمال المباراة الوحدة انتهت بنتيجة,"['فقراوي', 'يعرفون', 'يلعبون', 'الضغط', 'خيبوا', 'الآمال', 'المباراة', 'الوحدة', 'انتهت', 'بنتيجة']",hate
كفو والف اداره نادي النصر وعلي راسها الاستاذ مسلي ال معمر لحفظ حقوق النصر,"['كفو', 'والف', 'اداره', 'نادي', 'النصر', 'وعلي', 'راسها', 'الاستاذ', 'مسلي', 'ال', 'معمر', 'لحفظ', 'حقوق', 'النصر']",not
كلهم حقـير النصر,"['كلهم', 'حقـير', 'النصر']",hate
نصيحه لاتحط راسك براس محمد البكيري جنرال الصحافه ومعلم الاعلام الفقراوي لانك تعرف وش بيكون مصيرك قدام الناس,"['نصيحه', 'لاتحط', 'راسك', 'براس', 'محمد', 'البكيري', 'جنرال', 'الصحافه', 'ومعلم', 'الاعلام', 'الفقراوي', 'لانك', 'تعرف', 'وش', 'بيكون', 'مصيرك', 'قدام', 'الناس']",not
مافيه تسجيل تحب السما انت وكل الهلالين معك بامر الداهيه مسلي ال معمر,"['مافيه', 'تسجيل', 'تحب', 'السما', 'انت', 'وكل', 'الهلالين', 'معك', 'بامر', 'الداهيه', 'مسلي', 'ال', 'معمر']",not
ثيو جاب العيد بكل شي بالهدف,"['ثيو', 'جاب', 'العيد', 'بكل', 'شي', 'بالهدف']",hate
يارجال رايس نادي النصر مسلي ال معمر طلع وشك الاتحاد السعودي لكره القدم ولجانه وحكامه وناشد ولي العهد بالتدخل ولم يتجرا اتحاد المسحل الضعيف معاقبته يتحكم المسحل واتحاده ويسيرهم علي مزاجه وهواه,"['يارجال', 'رايس', 'نادي', 'النصر', 'مسلي', 'ال', 'معمر', 'طلع', 'وشك', 'الاتحاد', 'السعودي', 'لكره', 'القدم', 'ولجانه', 'وحكامه', 'وناشد', 'ولي', 'العهد', 'بالتدخل', 'ولم', 'يتجرا', 'اتحاد', 'المسحل', 'الضعيف', 'معاقبته', 'يتحكم', 'المسحل', 'واتحاده', 'ويسيرهم', 'علي', 'مزاجه', 'وهواه']",not
تبقي جولات تشوف الدوري وين رايح ارسنال والا السيتي,"['تبقي', 'جولات', 'تشوف', 'الدوري', 'وين', 'رايح', 'ارسنال', 'والا', 'السيتي']",not
واضح ان الوحدة مزعج للآخر,"['واضح', 'ان', 'الوحدة', 'مزعج', 'للآخر']",hate
يعني اني شوفو جارسيا ترا الامور تمام مباراه الهلال ان شا اله ارحليامسلي,"['يعني', 'اني', 'شوفو', 'جارسيا', 'ترا', 'الامور', 'تمام', 'مباراه', 'الهلال', 'ان', 'شا', 'اله', 'ارحليامسلي']",not
شكرا يستحقها بجداره علي الانجاز والدعم المعنوي والمالي الامحدود لنادي النصر وباذن اله ربي يكملها بفوزنا,"['شكرا', 'يستحقها', 'بجداره', 'علي', 'الانجاز', 'والدعم', 'المعنوي', 'والمالي', 'الامحدود', 'لنادي', 'النصر', 'وباذن', 'اله', 'ربي', 'يكملها', 'بفوزنا']",not
شكرا لاداره بقياده شكرا لاداره القانونيه بنادي النصر النصر واثق الخطوه يمشي ملكا,"['شكرا', 'لاداره', 'بقياده', 'شكرا', 'لاداره', 'القانونيه', 'بنادي', 'النصر', 'النصر', 'واثق', 'الخطوه', 'يمشي', 'ملكا']",not
للوقايه انسداد الشرايين الجسم ملا فنجان شاي زنجبيل طازج مقطع عصيرليمونه واحده حبه فصثوم مفروم ناعم ملعقه خل تفاح يخلط الجميع ويوضع كاس ماا فارغ ويسكب ماا مغلي ويترك لمده دقااق يشرب ينصح للوقايه اسبوعين مره الهلالفلامينغو,"['للوقايه', 'انسداد', 'الشرايين', 'الجسم', 'ملا', 'فنجان', 'شاي', 'زنجبيل', 'طازج', 'مقطع', 'عصيرليمونه', 'واحده', 'حبه', 'فصثوم', 'مفروم', 'ناعم', 'ملعقه', 'خل', 'تفاح', 'يخلط', 'الجميع', 'ويوضع', 'كاس', 'ماا', 'فارغ', 'ويسكب', 'ماا', 'مغلي', 'ويترك', 'لمده', 'دقااق', 'يشرب', 'ينصح', 'للوقايه', 'اسبوعين', 'مره', 'الهلالفلامينغو']",hate
النصر اكثر فرق الدوري تضر اخطا التحكيم ومدلهم والتبع الاكثر استفاده حتي تصدر بالبلنتياتاخر الدوري,"['النصر', 'اكثر', 'فرق', 'الدوري', 'تضر', 'اخطا', 'التحكيم', 'ومدلهم', 'والتبع', 'الاكثر', 'استفاده', 'حتي', 'تصدر', 'بالبلنتياتاخر', 'الدوري']",not
اضحك وخلاص ماهي بقت هيصه وكل كلب وكل كاره للاهلي بيلاقي فرصه يطلع الغل الاهلي مابيصدق ويكشف حقده ونتانته ياخطيب سر بالاهلي الي الامام فالكلاب تنبح والقافله تسير عاش الاهلي نادي القرن المخيف واما مايحدث الام فسيكون نهايه سريعا وقريبا جدا,"['اضحك', 'وخلاص', 'ماهي', 'بقت', 'هيصه', 'وكل', 'كلب', 'وكل', 'كاره', 'للاهلي', 'بيلاقي', 'فرصه', 'يطلع', 'الغل', 'الاهلي', 'مابيصدق', 'ويكشف', 'حقده', 'ونتانته', 'ياخطيب', 'سر', 'بالاهلي', 'الي', 'الامام', 'فالكلاب', 'تنبح', 'والقافله', 'تسير', 'عاش', 'الاهلي', 'نادي', 'القرن', 'المخيف', 'واما', 'مايحدث', 'الام', 'فسيكون', 'نهايه', 'سريعا', 'وقريبا', 'جدا']",hate
بلدنا اشرف انقي حركات القذاره يزرعها قلب النشا الطاهر جماهير الهلال خط احمر يدنسها النكره,"['بلدنا', 'اشرف', 'انقي', 'حركات', 'القذاره', 'يزرعها', 'قلب', 'النشا', 'الطاهر', 'جماهير', 'الهلال', 'خط', 'احمر', 'يدنسها', 'النكره']",not
غويتيرز سيء وناتشو سيء وميليتاو مدريد ضعيف شخصيه مقارنه بميليتاو البرازيل كارفخال لاعب ناكبنا كاسيميرو ضايع الحمدلله والشكر المنظومه ككل سييه الدفاع مضحك وهذي نهايه الي يعتمد ناتشو ويترك فاران وقايده عشان مبابي نستاهل باختصار,"['غويتيرز', 'سيء', 'وناتشو', 'سيء', 'وميليتاو', 'مدريد', 'ضعيف', 'شخصيه', 'مقارنه', 'بميليتاو', 'البرازيل', 'كارفخال', 'لاعب', 'ناكبنا', 'كاسيميرو', 'ضايع', 'الحمدلله', 'والشكر', 'المنظومه', 'ككل', 'سييه', 'الدفاع', 'مضحك', 'وهذي', 'نهايه', 'الي', 'يعتمد', 'ناتشو', 'ويترك', 'فاران', 'وقايده', 'عشان', 'مبابي', 'نستاهل', 'باختصار']",hate
الفريق فاشل وخرب شي,"['الفريق', 'فاشل', 'وخرب', 'شي']",hate
تصرفات فقراوي مريبة تليق بجمهور الرياضة المباراة الوحدة انتهت بنتيجة,"['تصرفات', 'فقراوي', 'مريبة', 'تليق', 'بجمهور', 'الرياضة', 'المباراة', 'الوحدة', 'انتهت', 'بنتيجة']",hate
يخترعون لاعبين انت ناسي والا انت غبي والا وش تبي نادي موقف التسجيل فترت,"['يخترعون', 'لاعبين', 'انت', 'ناسي', 'والا', 'انت', 'غبي', 'والا', 'وش', 'تبي', 'نادي', 'موقف', 'التسجيل', 'فترت']",not
امهاتهم ضحايا مالهم ذنب الذنب الىىىر موط محمد واصحابه حارىه يعني امراة تعرضت للاعىصاب واجبارها فكونك تحتقر المراة الحره وتشوفها حاريه لانها ماناسبت رايك فانت ايضا تحتقر امهات ملوكك وصحابتك اللي تتمناهم زوجات ههههههههههه هدف عكس فريقكم المم ون,"['امهاتهم', 'ضحايا', 'مالهم', 'ذنب', 'الذنب', 'الىىىر', 'موط', 'محمد', 'واصحابه', 'حارىه', 'يعني', 'امراة', 'تعرضت', 'للاعىصاب', 'واجبارها', 'فكونك', 'تحتقر', 'المراة', 'الحره', 'وتشوفها', 'حاريه', 'لانها', 'ماناسبت', 'رايك', 'فانت', 'ايضا', 'تحتقر', 'امهات', 'ملوكك', 'وصحابتك', 'اللي', 'تتمناهم', 'زوجات', 'ههههههههههه', 'هدف', 'عكس', 'فريقكم', 'المم', 'ون']",hate
كلهم مخزي الاتحاد,"['كلهم', 'مخزي', 'الاتحاد']",hate
